CandidateURL,SourceType,SourceQuery,SourceURL,SourceTitle,SourceSnippet,DiscoveredAtUTC
http://martinowton.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Martin Owton,Martin Owton Website of indie fantasy author Martin Owton. Visit,2026-03-11T15:18:41Z
http://www.marilynpeake.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Marilyn Peake,Marilyn Peake Website of indie fantasy author Marilyn Peake. Visit,2026-03-11T15:18:41Z
https://tansielexington.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Tansie Lexington Storyteller,Tansie Lexington Storyteller Website of indie fantasy author Tansie Lexington. Visit,2026-03-11T15:18:41Z
https://jslockard.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,J.S. Lockard,J.S. Lockard Website of indie fantasy author J.S. Lockard Click Here,2026-03-11T15:18:41Z
https://robbwallace.co.uk,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Robb Wallace Author,Robb Wallace Author Website of indie fantasy author Robb Wallace. Visit,2026-03-11T15:18:41Z
https://www.cfwelburn.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,C.F. Welburn,C.F. Welburn Website of indie fantasy author C.F. Welburn. Visit,2026-03-11T15:18:41Z
https://miketconley.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Mike Conley,Mike Conley Website of indie fantasy author Mike Conely. Visit,2026-03-11T15:18:41Z
https://www.armoredhistory.net,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Armored History,Armored History Website of indie fantasy author Clay Vagrant. Visit,2026-03-11T15:18:41Z
https://catrinrussell.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Catrin Russell,Catrin Russell Website of indie fantasy author Catrin Russell. Visit,2026-03-11T15:18:41Z
https://melindakucsera.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Melinda Kucsera,Melinda Kucsera Website of indie fantasy author Melinda Kucsera Visit,2026-03-11T15:18:41Z
https://www.robinlythgoe.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Robin Lythgoe,Robin Lythgoe Website of indie fantasy author Robin Lythgoe Visit,2026-03-11T15:18:41Z
https://www.daynaward.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Dayna Ward,Dayna Ward The website of indie horror/fantasy author Dayna Ward. Visit,2026-03-11T15:18:41Z
https://jcrycroft.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,J.C. Rycroft,J.C. Rycroft The website of indie fantasy author J.C. Rycroft. Visit,2026-03-11T15:18:41Z
https://www.tigerhebert.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Tiger Hebert,Tiger Hebert Website of indie fantasy author Tiger Hebert. Visit,2026-03-11T15:18:41Z
https://www.egradcliff.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,E.G. Radcliff,E.G. Radcliff Website of indie fantasy author E.G. Radcliff Visit,2026-03-11T15:18:41Z
https://enthralledbylove.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Enthralled by Love,Enthralled by Love Website of indie fantasy authorRaina Nightingale. Visit,2026-03-11T15:18:41Z
https://marktimmony.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Mark Timmony,Mark Timmony The website of indie fantasy author Mark Timmony Visit,2026-03-11T15:18:41Z
https://www.asthelilyflies.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Lily Anne Crow,Lily Anne Crow Website of indie fantasy author Lily Anne Crow Visit,2026-03-11T15:18:41Z
http://stephenjtaylor.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Stephen Taylor,Stephen Taylor The website of indie fantasy author Stephen Taylor Visit,2026-03-11T15:18:41Z
https://bryantimothymitchell.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Bryan Timothy Mitchell,Bryan Timothy Mitchell The website of indie fantasy author Bryan Timothy Mitchell. Visit,2026-03-11T15:18:41Z
